customer_id,age,income,credit_score,account_balance,tenure_months,num_products,active_investment,has_mortgage,has_loan,has_credit_card,segment,risk_profile,total_assets,monthly_expenses,last_interaction_days,has_premium_credit_card,recommend_premium_credit_card,has_mortgage_refinance,recommend_mortgage_refinance,has_investment_account,recommend_investment_account,has_high_yield_savings,recommend_high_yield_savings,has_personal_loan,recommend_personal_loan,monthly_income,debt_to_income,savings_ratio,customer_description
172,59,93405.88,557,48046.53,44,1,1,1,1,0,Student,Conservative,8305.01,2610.14,27,0,98,1,0,1,0,1,0,0,93,7783.82,0.5,0.66,"Customer Profile:
Age: 59
Income: $93405.88 yearly ($7783.82 monthly)
Credit Score: 557
Account Balance: $48046.53
Total Assets: $8305.01
Monthly Expenses: $2610.14
Savings Ratio: 0.66
Debt-to-Income Ratio: 0.50
Tenure: 44 months
Current Products: 1
Customer Segment: Student
Risk Profile: Conservative
Last Interaction: 27 days ago
Active Investment: Yes
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: No
"
173,63,29177.45,610,29066.89,117,4,0,0,1,1,Premium,Very Conservative,483803.6,3774.47,86,1,0,0,100,0,65,1,0,1,0,2431.45,0.32,0.0,"Customer Profile:
Age: 63
Income: $29177.45 yearly ($2431.45 monthly)
Credit Score: 610
Account Balance: $29066.89
Total Assets: $483803.60
Monthly Expenses: $3774.47
Savings Ratio: 0.00
Debt-to-Income Ratio: 0.32
Tenure: 117 months
Current Products: 4
Customer Segment: Premium
Risk Profile: Very Conservative
Last Interaction: 86 days ago
Active Investment: No
Has Mortgage: No
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: No
Investment Account: No
High Yield Savings: Yes
Personal Loan: Yes
"
174,55,48782.43,661,10516.39,52,1,0,1,1,0,Standard,Conservative,6259.04,4094.0,50,1,0,1,0,0,99,0,81,0,28,4065.2,0.55,0.0,"Customer Profile:
Age: 55
Income: $48782.43 yearly ($4065.20 monthly)
Credit Score: 661
Account Balance: $10516.39
Total Assets: $6259.04
Monthly Expenses: $4094.00
Savings Ratio: 0.00
Debt-to-Income Ratio: 0.55
Tenure: 52 months
Current Products: 1
Customer Segment: Standard
Risk Profile: Conservative
Last Interaction: 50 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: No
Personal Loan: No
"
175,52,71137.42,660,3820.43,186,1,0,1,0,1,Senior,Very Conservative,186518.2,1889.31,29,1,0,0,34,0,32,1,0,0,78,5928.12,0.38,0.68,"Customer Profile:
Age: 52
Income: $71137.42 yearly ($5928.12 monthly)
Credit Score: 660
Account Balance: $3820.43
Total Assets: $186518.20
Monthly Expenses: $1889.31
Savings Ratio: 0.68
Debt-to-Income Ratio: 0.38
Tenure: 186 months
Current Products: 1
Customer Segment: Senior
Risk Profile: Very Conservative
Last Interaction: 29 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: No
Investment Account: No
High Yield Savings: Yes
Personal Loan: No
"
176,28,28677.37,439,7023.78,166,3,0,1,1,1,Standard,Very Aggressive,47096.59,3929.2,11,1,0,0,44,1,0,1,0,0,65,2389.78,0.34,0.0,"Customer Profile:
Age: 28
Income: $28677.37 yearly ($2389.78 monthly)
Credit Score: 439
Account Balance: $7023.78
Total Assets: $47096.59
Monthly Expenses: $3929.20
Savings Ratio: 0.00
Debt-to-Income Ratio: 0.34
Tenure: 166 months
Current Products: 3
Customer Segment: Standard
Risk Profile: Very Aggressive
Last Interaction: 11 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: No
"
177,36,49354.43,838,11246.53,173,4,0,1,1,1,Basic,Very Conservative,56015.88,2727.21,34,0,28,0,60,1,0,1,0,0,80,4112.87,0.52,0.34,"Customer Profile:
Age: 36
Income: $49354.43 yearly ($4112.87 monthly)
Credit Score: 838
Account Balance: $11246.53
Total Assets: $56015.88
Monthly Expenses: $2727.21
Savings Ratio: 0.34
Debt-to-Income Ratio: 0.52
Tenure: 173 months
Current Products: 4
Customer Segment: Basic
Risk Profile: Very Conservative
Last Interaction: 34 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: No
"
178,39,23016.16,824,20292.6,100,1,0,0,1,1,Premium,Very Conservative,23195.63,-391.72,15,0,40,1,0,0,79,0,37,0,4,1918.01,0.14,0.7,"Customer Profile:
Age: 39
Income: $23016.16 yearly ($1918.01 monthly)
Credit Score: 824
Account Balance: $20292.60
Total Assets: $23195.63
Monthly Expenses: $-391.72
Savings Ratio: 0.70
Debt-to-Income Ratio: 0.14
Tenure: 100 months
Current Products: 1
Customer Segment: Premium
Risk Profile: Very Conservative
Last Interaction: 15 days ago
Active Investment: No
Has Mortgage: No
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: No
Personal Loan: No
"
179,40,64143.19,566,47065.58,232,3,1,0,0,1,Student,Very Conservative,37778.18,1852.02,49,0,99,1,0,1,0,0,84,1,0,5345.27,0.53,0.65,"Customer Profile:
Age: 40
Income: $64143.19 yearly ($5345.27 monthly)
Credit Score: 566
Account Balance: $47065.58
Total Assets: $37778.18
Monthly Expenses: $1852.02
Savings Ratio: 0.65
Debt-to-Income Ratio: 0.53
Tenure: 232 months
Current Products: 3
Customer Segment: Student
Risk Profile: Very Conservative
Last Interaction: 49 days ago
Active Investment: Yes
Has Mortgage: No
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: No
Personal Loan: Yes
"
180,38,136657.62,352,13848.36,114,1,1,0,1,0,Premium,Very Aggressive,59466.92,4773.31,82,0,87,0,67,0,3,0,22,0,98,11388.14,0.22,0.58,"Customer Profile:
Age: 38
Income: $136657.62 yearly ($11388.14 monthly)
Credit Score: 352
Account Balance: $13848.36
Total Assets: $59466.92
Monthly Expenses: $4773.31
Savings Ratio: 0.58
Debt-to-Income Ratio: 0.22
Tenure: 114 months
Current Products: 1
Customer Segment: Premium
Risk Profile: Very Aggressive
Last Interaction: 82 days ago
Active Investment: Yes
Has Mortgage: No
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: No
Investment Account: No
High Yield Savings: No
Personal Loan: No
"
181,33,54471.75,423,7242.84,18,4,0,0,0,1,Standard,Aggressive,35787.87,5201.31,19,0,7,0,39,1,0,1,0,1,0,4539.31,0.55,0.0,"Customer Profile:
Age: 33
Income: $54471.75 yearly ($4539.31 monthly)
Credit Score: 423
Account Balance: $7242.84
Total Assets: $35787.87
Monthly Expenses: $5201.31
Savings Ratio: 0.00
Debt-to-Income Ratio: 0.55
Tenure: 18 months
Current Products: 4
Customer Segment: Standard
Risk Profile: Aggressive
Last Interaction: 19 days ago
Active Investment: No
Has Mortgage: No
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: Yes
"
182,54,86463.07,400,27719.9,147,2,1,1,0,0,Basic,Conservative,76690.67,2706.03,40,1,0,0,42,1,0,1,0,1,0,7205.26,0.41,0.62,"Customer Profile:
Age: 54
Income: $86463.07 yearly ($7205.26 monthly)
Credit Score: 400
Account Balance: $27719.90
Total Assets: $76690.67
Monthly Expenses: $2706.03
Savings Ratio: 0.62
Debt-to-Income Ratio: 0.41
Tenure: 147 months
Current Products: 2
Customer Segment: Basic
Risk Profile: Conservative
Last Interaction: 40 days ago
Active Investment: Yes
Has Mortgage: Yes
Has Loan: No
Has Credit Card: No
Premium Credit Card: Yes
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: Yes
"
183,52,16732.16,372,165657.82,26,2,0,0,1,1,Basic,Conservative,86132.15,5788.02,62,1,0,1,0,1,0,1,0,1,0,1394.35,0.14,0.0,"Customer Profile:
Age: 52
Income: $16732.16 yearly ($1394.35 monthly)
Credit Score: 372
Account Balance: $165657.82
Total Assets: $86132.15
Monthly Expenses: $5788.02
Savings Ratio: 0.00
Debt-to-Income Ratio: 0.14
Tenure: 26 months
Current Products: 2
Customer Segment: Basic
Risk Profile: Conservative
Last Interaction: 62 days ago
Active Investment: No
Has Mortgage: No
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: Yes
"
184,79,60468.54,369,17775.56,2,3,0,0,1,0,Premium,Aggressive,380100.62,3553.47,24,0,20,0,1,0,46,0,80,0,55,5039.04,0.45,0.29,"Customer Profile:
Age: 79
Income: $60468.54 yearly ($5039.04 monthly)
Credit Score: 369
Account Balance: $17775.56
Total Assets: $380100.62
Monthly Expenses: $3553.47
Savings Ratio: 0.29
Debt-to-Income Ratio: 0.45
Tenure: 2 months
Current Products: 3
Customer Segment: Premium
Risk Profile: Aggressive
Last Interaction: 24 days ago
Active Investment: No
Has Mortgage: No
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: No
Investment Account: No
High Yield Savings: No
Personal Loan: No
"
185,26,94373.74,488,7294.35,12,4,0,0,0,1,Standard,Conservative,77337.49,3316.51,55,0,56,1,0,0,80,0,3,1,0,7864.48,0.2,0.58,"Customer Profile:
Age: 26
Income: $94373.74 yearly ($7864.48 monthly)
Credit Score: 488
Account Balance: $7294.35
Total Assets: $77337.49
Monthly Expenses: $3316.51
Savings Ratio: 0.58
Debt-to-Income Ratio: 0.20
Tenure: 12 months
Current Products: 4
Customer Segment: Standard
Risk Profile: Conservative
Last Interaction: 55 days ago
Active Investment: No
Has Mortgage: No
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: No
Personal Loan: Yes
"
186,19,69216.09,838,36801.37,3,2,0,0,0,0,Standard,Aggressive,1098255.15,2990.08,58,0,71,1,0,0,16,1,0,0,42,5768.01,0.2,0.48,"Customer Profile:
Age: 19
Income: $69216.09 yearly ($5768.01 monthly)
Credit Score: 838
Account Balance: $36801.37
Total Assets: $1098255.15
Monthly Expenses: $2990.08
Savings Ratio: 0.48
Debt-to-Income Ratio: 0.20
Tenure: 3 months
Current Products: 2
Customer Segment: Standard
Risk Profile: Aggressive
Last Interaction: 58 days ago
Active Investment: No
Has Mortgage: No
Has Loan: No
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: Yes
Personal Loan: No
"
187,26,88542.96,660,7167.2,151,4,0,0,1,1,Standard,Very Aggressive,48780.23,1294.02,55,1,0,1,0,1,0,1,0,1,0,7378.58,0.44,0.7,"Customer Profile:
Age: 26
Income: $88542.96 yearly ($7378.58 monthly)
Credit Score: 660
Account Balance: $7167.20
Total Assets: $48780.23
Monthly Expenses: $1294.02
Savings Ratio: 0.70
Debt-to-Income Ratio: 0.44
Tenure: 151 months
Current Products: 4
Customer Segment: Standard
Risk Profile: Very Aggressive
Last Interaction: 55 days ago
Active Investment: No
Has Mortgage: No
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: Yes
"
188,30,17849.05,696,21610.8,36,1,1,0,0,1,Premium,Very Aggressive,22911.56,-2270.41,47,0,95,0,25,0,65,0,65,0,14,1487.42,0.38,0.7,"Customer Profile:
Age: 30
Income: $17849.05 yearly ($1487.42 monthly)
Credit Score: 696
Account Balance: $21610.80
Total Assets: $22911.56
Monthly Expenses: $-2270.41
Savings Ratio: 0.70
Debt-to-Income Ratio: 0.38
Tenure: 36 months
Current Products: 1
Customer Segment: Premium
Risk Profile: Very Aggressive
Last Interaction: 47 days ago
Active Investment: Yes
Has Mortgage: No
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: No
Investment Account: No
High Yield Savings: No
Personal Loan: No
"
189,25,64128.63,839,16803.72,177,4,0,0,0,0,Student,Aggressive,22999.62,3593.54,96,0,100,0,65,1,0,0,22,0,54,5344.05,0.21,0.33,"Customer Profile:
Age: 25
Income: $64128.63 yearly ($5344.05 monthly)
Credit Score: 839
Account Balance: $16803.72
Total Assets: $22999.62
Monthly Expenses: $3593.54
Savings Ratio: 0.33
Debt-to-Income Ratio: 0.21
Tenure: 177 months
Current Products: 4
Customer Segment: Student
Risk Profile: Aggressive
Last Interaction: 96 days ago
Active Investment: No
Has Mortgage: No
Has Loan: No
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: No
Personal Loan: No
"
190,70,85344.89,381,10728.43,22,3,0,0,0,0,Senior,Moderate,784247.97,2802.21,46,1,0,1,0,0,73,0,22,0,21,7112.07,0.57,0.61,"Customer Profile:
Age: 70
Income: $85344.89 yearly ($7112.07 monthly)
Credit Score: 381
Account Balance: $10728.43
Total Assets: $784247.97
Monthly Expenses: $2802.21
Savings Ratio: 0.61
Debt-to-Income Ratio: 0.57
Tenure: 22 months
Current Products: 3
Customer Segment: Senior
Risk Profile: Moderate
Last Interaction: 46 days ago
Active Investment: No
Has Mortgage: No
Has Loan: No
Has Credit Card: No
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: No
Personal Loan: No
"
191,48,16983.97,703,37778.85,98,2,1,0,1,1,Senior,Conservative,50585.31,3985.1,97,1,0,1,0,1,0,1,0,0,31,1415.33,0.5,0.0,"Customer Profile:
Age: 48
Income: $16983.97 yearly ($1415.33 monthly)
Credit Score: 703
Account Balance: $37778.85
Total Assets: $50585.31
Monthly Expenses: $3985.10
Savings Ratio: 0.00
Debt-to-Income Ratio: 0.50
Tenure: 98 months
Current Products: 2
Customer Segment: Senior
Risk Profile: Conservative
Last Interaction: 97 days ago
Active Investment: Yes
Has Mortgage: No
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: No
"
192,45,96376.67,738,16640.87,102,4,1,0,0,0,Standard,Aggressive,8405.4,2744.66,52,0,69,1,0,0,69,1,0,1,0,8031.39,0.41,0.66,"Customer Profile:
Age: 45
Income: $96376.67 yearly ($8031.39 monthly)
Credit Score: 738
Account Balance: $16640.87
Total Assets: $8405.40
Monthly Expenses: $2744.66
Savings Ratio: 0.66
Debt-to-Income Ratio: 0.41
Tenure: 102 months
Current Products: 4
Customer Segment: Standard
Risk Profile: Aggressive
Last Interaction: 52 days ago
Active Investment: Yes
Has Mortgage: No
Has Loan: No
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: Yes
Personal Loan: Yes
"
193,47,98001.72,650,14043.86,57,3,1,1,0,1,Student,Very Aggressive,467088.14,1349.61,96,0,4,1,0,1,0,1,0,1,0,8166.81,0.13,0.7,"Customer Profile:
Age: 47
Income: $98001.72 yearly ($8166.81 monthly)
Credit Score: 650
Account Balance: $14043.86
Total Assets: $467088.14
Monthly Expenses: $1349.61
Savings Ratio: 0.70
Debt-to-Income Ratio: 0.13
Tenure: 57 months
Current Products: 3
Customer Segment: Student
Risk Profile: Very Aggressive
Last Interaction: 96 days ago
Active Investment: Yes
Has Mortgage: Yes
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: Yes
"
194,28,11589.63,846,30981.48,31,3,1,1,0,1,Premium,Moderate,986785.78,1981.47,7,0,73,0,45,0,80,1,0,0,63,965.8,0.16,0.0,"Customer Profile:
Age: 28
Income: $11589.63 yearly ($965.80 monthly)
Credit Score: 846
Account Balance: $30981.48
Total Assets: $986785.78
Monthly Expenses: $1981.47
Savings Ratio: 0.00
Debt-to-Income Ratio: 0.16
Tenure: 31 months
Current Products: 3
Customer Segment: Premium
Risk Profile: Moderate
Last Interaction: 7 days ago
Active Investment: Yes
Has Mortgage: Yes
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: No
Investment Account: No
High Yield Savings: Yes
Personal Loan: No
"
195,51,83923.29,662,18024.92,111,4,0,1,0,0,Premium,Very Conservative,1919611.22,4275.4,2,0,99,1,0,0,93,0,61,1,0,6993.61,0.12,0.39,"Customer Profile:
Age: 51
Income: $83923.29 yearly ($6993.61 monthly)
Credit Score: 662
Account Balance: $18024.92
Total Assets: $1919611.22
Monthly Expenses: $4275.40
Savings Ratio: 0.39
Debt-to-Income Ratio: 0.12
Tenure: 111 months
Current Products: 4
Customer Segment: Premium
Risk Profile: Very Conservative
Last Interaction: 2 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: No
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: No
Personal Loan: Yes
"
196,47,106775.72,440,13136.62,18,3,1,1,1,0,Student,Aggressive,308669.46,1014.75,66,0,11,0,53,1,0,1,0,1,0,8897.98,0.49,0.7,"Customer Profile:
Age: 47
Income: $106775.72 yearly ($8897.98 monthly)
Credit Score: 440
Account Balance: $13136.62
Total Assets: $308669.46
Monthly Expenses: $1014.75
Savings Ratio: 0.70
Debt-to-Income Ratio: 0.49
Tenure: 18 months
Current Products: 3
Customer Segment: Student
Risk Profile: Aggressive
Last Interaction: 66 days ago
Active Investment: Yes
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: Yes
"
197,58,67713.21,802,10979.3,210,2,0,1,0,1,Basic,Moderate,195257.34,-487.2,70,1,0,0,74,0,42,0,18,0,3,5642.77,0.11,0.7,"Customer Profile:
Age: 58
Income: $67713.21 yearly ($5642.77 monthly)
Credit Score: 802
Account Balance: $10979.30
Total Assets: $195257.34
Monthly Expenses: $-487.20
Savings Ratio: 0.70
Debt-to-Income Ratio: 0.11
Tenure: 210 months
Current Products: 2
Customer Segment: Basic
Risk Profile: Moderate
Last Interaction: 70 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: No
Investment Account: No
High Yield Savings: No
Personal Loan: No
"
198,22,50345.45,494,16104.85,153,1,0,0,1,0,Premium,Very Aggressive,41756.14,577.8,56,1,0,0,31,1,0,0,81,0,93,4195.45,0.31,0.7,"Customer Profile:
Age: 22
Income: $50345.45 yearly ($4195.45 monthly)
Credit Score: 494
Account Balance: $16104.85
Total Assets: $41756.14
Monthly Expenses: $577.80
Savings Ratio: 0.70
Debt-to-Income Ratio: 0.31
Tenure: 153 months
Current Products: 1
Customer Segment: Premium
Risk Profile: Very Aggressive
Last Interaction: 56 days ago
Active Investment: No
Has Mortgage: No
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: Yes
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: No
Personal Loan: No
"
199,52,69279.44,550,3671.58,181,2,0,1,0,1,Senior,Conservative,4582010.46,2050.58,76,0,28,0,2,1,0,0,23,0,19,5773.29,0.3,0.64,"Customer Profile:
Age: 52
Income: $69279.44 yearly ($5773.29 monthly)
Credit Score: 550
Account Balance: $3671.58
Total Assets: $4582010.46
Monthly Expenses: $2050.58
Savings Ratio: 0.64
Debt-to-Income Ratio: 0.30
Tenure: 181 months
Current Products: 2
Customer Segment: Senior
Risk Profile: Conservative
Last Interaction: 76 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: No
Personal Loan: No
"
200,24,109364.16,371,11714.83,71,2,1,1,0,1,Student,Conservative,400033.58,3214.83,67,0,30,1,0,0,73,1,0,0,12,9113.68,0.34,0.65,"Customer Profile:
Age: 24
Income: $109364.16 yearly ($9113.68 monthly)
Credit Score: 371
Account Balance: $11714.83
Total Assets: $400033.58
Monthly Expenses: $3214.83
Savings Ratio: 0.65
Debt-to-Income Ratio: 0.34
Tenure: 71 months
Current Products: 2
Customer Segment: Student
Risk Profile: Conservative
Last Interaction: 67 days ago
Active Investment: Yes
Has Mortgage: Yes
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: Yes
Personal Loan: No
"
201,44,71055.14,634,27999.14,136,3,1,0,1,0,Senior,Moderate,33799.87,1031.86,23,0,83,0,11,0,52,1,0,1,0,5921.26,0.31,0.7,"Customer Profile:
Age: 44
Income: $71055.14 yearly ($5921.26 monthly)
Credit Score: 634
Account Balance: $27999.14
Total Assets: $33799.87
Monthly Expenses: $1031.86
Savings Ratio: 0.70
Debt-to-Income Ratio: 0.31
Tenure: 136 months
Current Products: 3
Customer Segment: Senior
Risk Profile: Moderate
Last Interaction: 23 days ago
Active Investment: Yes
Has Mortgage: No
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: No
Investment Account: No
High Yield Savings: Yes
Personal Loan: Yes
"
202,19,60101.54,445,32996.78,127,3,1,1,0,1,Basic,Very Conservative,64747.73,3525.22,36,1,0,1,0,1,0,1,0,1,0,5008.46,0.43,0.3,"Customer Profile:
Age: 19
Income: $60101.54 yearly ($5008.46 monthly)
Credit Score: 445
Account Balance: $32996.78
Total Assets: $64747.73
Monthly Expenses: $3525.22
Savings Ratio: 0.30
Debt-to-Income Ratio: 0.43
Tenure: 127 months
Current Products: 3
Customer Segment: Basic
Risk Profile: Very Conservative
Last Interaction: 36 days ago
Active Investment: Yes
Has Mortgage: Yes
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: Yes
"
203,20,101436.75,445,654618.39,111,3,0,1,0,1,Standard,Conservative,117704.45,979.75,28,1,0,1,0,0,57,1,0,0,22,8453.06,0.45,0.7,"Customer Profile:
Age: 20
Income: $101436.75 yearly ($8453.06 monthly)
Credit Score: 445
Account Balance: $654618.39
Total Assets: $117704.45
Monthly Expenses: $979.75
Savings Ratio: 0.70
Debt-to-Income Ratio: 0.45
Tenure: 111 months
Current Products: 3
Customer Segment: Standard
Risk Profile: Conservative
Last Interaction: 28 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: Yes
Personal Loan: No
"
